attack,param_name,param_value,snr,defense,accuracy,n_samples
fgsm,eps,0.05,8,spectral_gated,0.4954545454545455,2200
fgsm,eps,0.05,8,kalman,0.49318181818181817,2200
fgsm,eps,0.05,8,wiener,0.48954545454545456,2200
fgsm,eps,0.05,8,savitzky_golay,0.4813636363636364,2200
fgsm,eps,0.05,8,gaussian,0.47863636363636364,2200
fgsm,eps,0.05,8,fir,0.485,2200
fgsm,eps,0.05,8,rand_smooth,0.24181818181818182,2200
fgsm,eps,0.05,10,no_defense,0.5081818181818182,2200
fgsm,eps,0.05,10,adaptive_k_v2_snr,0.5277272727272727,2200
fgsm,eps,0.05,10,adaptive_k,0.5227272727272727,2200
fgsm,eps,0.05,10,spectral_gated,0.5104545454545455,2200
fgsm,eps,0.05,10,kalman,0.5018181818181818,2200
fgsm,eps,0.05,10,wiener,0.5113636363636364,2200
fgsm,eps,0.05,10,savitzky_golay,0.5009090909090909,2200
fgsm,eps,0.05,10,gaussian,0.5068181818181818,2200
fgsm,eps,0.05,10,fir,0.5272727272727272,2200
fgsm,eps,0.05,10,rand_smooth,0.2581818181818182,2200
fgsm,eps,0.05,12,no_defense,0.5068181818181818,2200
fgsm,eps,0.05,12,adaptive_k_v2_snr,0.5236363636363637,2200
fgsm,eps,0.05,12,adaptive_k,0.5204545454545455,2200
fgsm,eps,0.05,12,spectral_gated,0.509090909090909,2200
fgsm,eps,0.05,12,kalman,0.515,2200
fgsm,eps,0.05,12,wiener,0.5095454545454545,2200
fgsm,eps,0.05,12,savitzky_golay,0.5013636363636363,2200
fgsm,eps,0.05,12,gaussian,0.5068181818181818,2200
fgsm,eps,0.05,12,fir,0.4954545454545455,2200
fgsm,eps,0.05,12,rand_smooth,0.26681818181818184,2200
fgsm,eps,0.05,14,no_defense,0.515,2200
fgsm,eps,0.05,14,adaptive_k_v2_snr,0.5331818181818182,2200
fgsm,eps,0.05,14,adaptive_k,0.5263636363636364,2200
fgsm,eps,0.05,14,spectral_gated,0.5218181818181818,2200
fgsm,eps,0.05,14,kalman,0.5195454545454545,2200
fgsm,eps,0.05,14,wiener,0.5131818181818182,2200
fgsm,eps,0.05,14,savitzky_golay,0.5145454545454545,2200
fgsm,eps,0.05,14,gaussian,0.5209090909090909,2200
fgsm,eps,0.05,14,fir,0.5181818181818182,2200
fgsm,eps,0.05,14,rand_smooth,0.25136363636363634,2200
fgsm,eps,0.05,16,no_defense,0.5172727272727272,2200
fgsm,eps,0.05,16,adaptive_k_v2_snr,0.5331818181818182,2200
fgsm,eps,0.05,16,adaptive_k,0.5272727272727272,2200
fgsm,eps,0.05,16,spectral_gated,0.5186363636363637,2200
fgsm,eps,0.05,16,kalman,0.5131818181818182,2200
fgsm,eps,0.05,16,wiener,0.5145454545454545,2200
fgsm,eps,0.05,16,savitzky_golay,0.51,2200
fgsm,eps,0.05,16,gaussian,0.5154545454545455,2200
fgsm,eps,0.05,16,fir,0.5313636363636364,2200
fgsm,eps,0.05,16,rand_smooth,0.24863636363636363,2200
fgsm,eps,0.05,18,no_defense,0.5427272727272727,2200
fgsm,eps,0.05,18,adaptive_k_v2_snr,0.5509090909090909,2200
fgsm,eps,0.05,18,adaptive_k,0.5486363636363636,2200
fgsm,eps,0.05,18,spectral_gated,0.5454545454545454,2200
fgsm,eps,0.05,18,kalman,0.5413636363636364,2200
fgsm,eps,0.05,18,wiener,0.535,2200
fgsm,eps,0.05,18,savitzky_golay,0.5168181818181818,2200
fgsm,eps,0.05,18,gaussian,0.545,2200
fgsm,eps,0.05,18,fir,0.5395454545454546,2200
fgsm,eps,0.05,18,rand_smooth,0.24772727272727274,2200
pgd,eps,0.05,0,no_defense,0.04318181818181818,2200
pgd,eps,0.05,0,adaptive_k_v2_snr,0.1290909090909091,2200
pgd,eps,0.05,0,adaptive_k,0.056363636363636366,2200
pgd,eps,0.05,0,spectral_gated,0.09318181818181819,2200
pgd,eps,0.05,0,kalman,0.1009090909090909,2200
pgd,eps,0.05,0,wiener,0.13636363636363635,2200
pgd,eps,0.05,0,savitzky_golay,0.10045454545454545,2200
pgd,eps,0.05,0,gaussian,0.060909090909090906,2200
pgd,eps,0.05,0,fir,0.1831818181818182,2200
pgd,eps,0.05,0,rand_smooth,0.2318181818181818,2200
pgd,eps,0.05,2,no_defense,0.09818181818181818,2200
pgd,eps,0.05,2,adaptive_k_v2_snr,0.21272727272727274,2200
pgd,eps,0.05,2,adaptive_k,0.14772727272727273,2200
pgd,eps,0.05,2,spectral_gated,0.1481818181818182,2200
pgd,eps,0.05,2,kalman,0.1890909090909091,2200
pgd,eps,0.05,2,wiener,0.17227272727272727,2200
pgd,eps,0.05,2,savitzky_golay,0.19636363636363635,2200
pgd,eps,0.05,2,gaussian,0.17045454545454544,2200
pgd,eps,0.05,2,fir,0.19045454545454546,2200
pgd,eps,0.05,2,rand_smooth,0.25,2200
pgd,eps,0.05,4,no_defense,0.16,2200
pgd,eps,0.05,4,adaptive_k_v2_snr,0.2872727272727273,2200
pgd,eps,0.05,4,adaptive_k,0.25136363636363634,2200
pgd,eps,0.05,4,spectral_gated,0.20045454545454544,2200
pgd,eps,0.05,4,kalman,0.22454545454545455,2200
pgd,eps,0.05,4,wiener,0.22090909090909092,2200
pgd,eps,0.05,4,savitzky_golay,0.245,2200
pgd,eps,0.05,4,gaussian,0.21818181818181817,2200
pgd,eps,0.05,4,fir,0.23454545454545456,2200
pgd,eps,0.05,4,rand_smooth,0.2409090909090909,2200
pgd,eps,0.05,6,no_defense,0.19727272727272727,2200
pgd,eps,0.05,6,adaptive_k_v2_snr,0.3281818181818182,2200
pgd,eps,0.05,6,adaptive_k,0.30772727272727274,2200
pgd,eps,0.05,6,spectral_gated,0.23136363636363635,2200
pgd,eps,0.05,6,kalman,0.2636363636363636,2200
pgd,eps,0.05,6,wiener,0.25227272727272726,2200
pgd,eps,0.05,6,savitzky_golay,0.2877272727272727,2200
pgd,eps,0.05,6,gaussian,0.255,2200
pgd,eps,0.05,6,fir,0.3118181818181818,2200
pgd,eps,0.05,6,rand_smooth,0.25681818181818183,2200
pgd,eps,0.05,8,no_defense,0.2309090909090909,2200
pgd,eps,0.05,8,adaptive_k_v2_snr,0.34954545454545455,2200
pgd,eps,0.05,8,adaptive_k,0.3340909090909091,2200
pgd,eps,0.05,8,spectral_gated,0.24909090909090909,2200
pgd,eps,0.05,8,kalman,0.31636363636363635,2200
pgd,eps,0.05,8,wiener,0.2786363636363636,2200
pgd,eps,0.05,8,savitzky_golay,0.3109090909090909,2200
pgd,eps,0.05,8,gaussian,0.2759090909090909,2200
pgd,eps,0.05,8,fir,0.29363636363636364,2200
pgd,eps,0.05,8,rand_smooth,0.2390909090909091,2200
pgd,eps,0.05,10,no_defense,0.24818181818181817,2200
pgd,eps,0.05,10,adaptive_k_v2_snr,0.37863636363636366,2200
pgd,eps,0.05,10,adaptive_k,0.3613636363636364,2200
pgd,eps,0.05,10,spectral_gated,0.28,2200
pgd,eps,0.05,10,kalman,0.2681818181818182,2200
pgd,eps,0.05,10,wiener,0.3190909090909091,2200
pgd,eps,0.05,10,savitzky_golay,0.3422727272727273,2200
pgd,eps,0.05,10,gaussian,0.2631818181818182,2200
pgd,eps,0.05,10,fir,0.38,2200
pgd,eps,0.05,10,rand_smooth,0.26045454545454544,2200
pgd,eps,0.05,12,no_defense,0.24681818181818183,2200
pgd,eps,0.05,12,adaptive_k_v2_snr,0.3659090909090909,2200
pgd,eps,0.05,12,adaptive_k,0.3490909090909091,2200
pgd,eps,0.05,12,spectral_gated,0.26454545454545453,2200
pgd,eps,0.05,12,kalman,0.32227272727272727,2200
pgd,eps,0.05,12,wiener,0.3104545454545454,2200
pgd,eps,0.05,12,savitzky_golay,0.3381818181818182,2200
pgd,eps,0.05,12,gaussian,0.25772727272727275,2200
pgd,eps,0.05,12,fir,0.36045454545454547,2200
pgd,eps,0.05,12,rand_smooth,0.26636363636363636,2200
pgd,eps,0.05,14,no_defense,0.2786363636363636,2200
pgd,eps,0.05,14,adaptive_k_v2_snr,0.36318181818181816,2200
pgd,eps,0.05,14,adaptive_k,0.3490909090909091,2200
pgd,eps,0.05,14,spectral_gated,0.29772727272727273,2200
pgd,eps,0.05,14,kalman,0.3531818181818182,2200
pgd,eps,0.05,14,wiener,0.3422727272727273,2200
pgd,eps,0.05,14,savitzky_golay,0.37227272727272726,2200
pgd,eps,0.05,14,gaussian,0.28863636363636364,2200
pgd,eps,0.05,14,fir,0.3577272727272727,2200
pgd,eps,0.05,14,rand_smooth,0.25136363636363634,2200
pgd,eps,0.05,16,no_defense,0.31636363636363635,2200
pgd,eps,0.05,16,adaptive_k_v2_snr,0.3936363636363636,2200
pgd,eps,0.05,16,adaptive_k,0.3836363636363636,2200
pgd,eps,0.05,16,spectral_gated,0.33954545454545454,2200
pgd,eps,0.05,16,kalman,0.3336363636363636,2200
pgd,eps,0.05,16,wiener,0.3559090909090909,2200
pgd,eps,0.05,16,savitzky_golay,0.3840909090909091,2200
pgd,eps,0.05,16,gaussian,0.33136363636363636,2200
pgd,eps,0.05,16,fir,0.4290909090909091,2200
pgd,eps,0.05,16,rand_smooth,0.2581818181818182,2200
pgd,eps,0.05,18,no_defense,0.3104545454545454,2200
pgd,eps,0.05,18,adaptive_k_v2_snr,0.395,2200
pgd,eps,0.05,18,adaptive_k,0.375,2200
pgd,eps,0.05,18,spectral_gated,0.3327272727272727,2200
pgd,eps,0.05,18,kalman,0.39181818181818184,2200
pgd,eps,0.05,18,wiener,0.3654545454545455,2200
pgd,eps,0.05,18,savitzky_golay,0.4059090909090909,2200
pgd,eps,0.05,18,gaussian,0.325,2200
pgd,eps,0.05,18,fir,0.445,2200
pgd,eps,0.05,18,rand_smooth,0.25363636363636366,2200
fgsm,eps,0.1,0,no_defense,0.145,2200
fgsm,eps,0.1,0,adaptive_k_v2_snr,0.16772727272727272,2200
fgsm,eps,0.1,0,adaptive_k,0.15181818181818182,2200
fgsm,eps,0.1,0,spectral_gated,0.15954545454545455,2200
fgsm,eps,0.1,0,kalman,0.16590909090909092,2200
fgsm,eps,0.1,0,wiener,0.19636363636363635,2200
fgsm,eps,0.1,0,savitzky_golay,0.18863636363636363,2200
fgsm,eps,0.1,0,gaussian,0.15681818181818183,2200
fgsm,eps,0.1,0,fir,0.19318181818181818,2200
fgsm,eps,0.1,0,rand_smooth,0.19954545454545455,2200
fgsm,eps,0.1,2,no_defense,0.2390909090909091,2200
fgsm,eps,0.1,2,adaptive_k_v2_snr,0.23727272727272727,2200
fgsm,eps,0.1,2,adaptive_k,0.24,2200
fgsm,eps,0.1,2,spectral_gated,0.23227272727272727,2200
fgsm,eps,0.1,2,kalman,0.245,2200
fgsm,eps,0.1,2,wiener,0.25772727272727275,2200
fgsm,eps,0.1,2,savitzky_golay,0.24136363636363636,2200
fgsm,eps,0.1,2,gaussian,0.2459090909090909,2200
fgsm,eps,0.1,2,fir,0.245,2200
fgsm,eps,0.1,2,rand_smooth,0.2359090909090909,2200
fgsm,eps,0.1,4,no_defense,0.29,2200
fgsm,eps,0.1,4,adaptive_k_v2_snr,0.3104545454545454,2200
fgsm,eps,0.1,4,adaptive_k,0.3131818181818182,2200
fgsm,eps,0.1,4,spectral_gated,0.2922727272727273,2200
fgsm,eps,0.1,4,kalman,0.285,2200
fgsm,eps,0.1,4,wiener,0.305,2200
fgsm,eps,0.1,4,savitzky_golay,0.29409090909090907,2200
fgsm,eps,0.1,4,gaussian,0.2963636363636364,2200
fgsm,eps,0.1,4,fir,0.2859090909090909,2200
fgsm,eps,0.1,4,rand_smooth,0.225,2200
fgsm,eps,0.1,6,no_defense,0.3372727272727273,2200
fgsm,eps,0.1,6,adaptive_k_v2_snr,0.3459090909090909,2200
fgsm,eps,0.1,6,adaptive_k,0.3563636363636364,2200
fgsm,eps,0.1,6,spectral_gated,0.3281818181818182,2200
fgsm,eps,0.1,6,kalman,0.33454545454545453,2200
fgsm,eps,0.1,6,wiener,0.35,2200
fgsm,eps,0.1,6,savitzky_golay,0.3240909090909091,2200
fgsm,eps,0.1,6,gaussian,0.33454545454545453,2200
fgsm,eps,0.1,6,fir,0.325,2200
fgsm,eps,0.1,6,rand_smooth,0.24727272727272728,2200
fgsm,eps,0.1,8,no_defense,0.3531818181818182,2200
fgsm,eps,0.1,8,adaptive_k_v2_snr,0.3859090909090909,2200
fgsm,eps,0.1,8,adaptive_k,0.3840909090909091,2200
fgsm,eps,0.1,8,spectral_gated,0.35,2200
fgsm,eps,0.1,8,kalman,0.3377272727272727,2200
fgsm,eps,0.1,8,wiener,0.36045454545454547,2200
fgsm,eps,0.1,8,savitzky_golay,0.33181818181818185,2200
fgsm,eps,0.1,8,gaussian,0.345,2200
fgsm,eps,0.1,8,fir,0.3422727272727273,2200
fgsm,eps,0.1,8,rand_smooth,0.22545454545454546,2200
fgsm,eps,0.1,10,no_defense,0.385,2200
fgsm,eps,0.1,10,adaptive_k_v2_snr,0.4113636363636364,2200
fgsm,eps,0.1,10,adaptive_k,0.40863636363636363,2200
fgsm,eps,0.1,10,spectral_gated,0.39636363636363636,2200
fgsm,eps,0.1,10,kalman,0.39090909090909093,2200
fgsm,eps,0.1,10,wiener,0.405,2200
fgsm,eps,0.1,10,savitzky_golay,0.3831818181818182,2200
fgsm,eps,0.1,10,gaussian,0.39090909090909093,2200
fgsm,eps,0.1,10,fir,0.37318181818181817,2200
fgsm,eps,0.1,10,rand_smooth,0.24545454545454545,2200
fgsm,eps,0.1,12,no_defense,0.39136363636363636,2200
fgsm,eps,0.1,12,adaptive_k_v2_snr,0.39090909090909093,2200
fgsm,eps,0.1,12,adaptive_k,0.4031818181818182,2200
fgsm,eps,0.1,12,spectral_gated,0.3840909090909091,2200
fgsm,eps,0.1,12,kalman,0.37454545454545457,2200
fgsm,eps,0.1,12,wiener,0.38181818181818183,2200
fgsm,eps,0.1,12,savitzky_golay,0.36227272727272725,2200
fgsm,eps,0.1,12,gaussian,0.38181818181818183,2200
fgsm,eps,0.1,12,fir,0.36863636363636365,2200
fgsm,eps,0.1,12,rand_smooth,0.25727272727272726,2200
fgsm,eps,0.1,14,no_defense,0.4131818181818182,2200
fgsm,eps,0.1,14,adaptive_k_v2_snr,0.4027272727272727,2200
fgsm,eps,0.1,14,adaptive_k,0.4081818181818182,2200
fgsm,eps,0.1,14,spectral_gated,0.4113636363636364,2200
fgsm,eps,0.1,14,kalman,0.3936363636363636,2200
fgsm,eps,0.1,14,wiener,0.4040909090909091,2200
fgsm,eps,0.1,14,savitzky_golay,0.3981818181818182,2200
fgsm,eps,0.1,14,gaussian,0.40545454545454546,2200
fgsm,eps,0.1,14,fir,0.39590909090909093,2200
fgsm,eps,0.1,14,rand_smooth,0.24454545454545454,2200
fgsm,eps,0.1,16,no_defense,0.41954545454545455,2200
fgsm,eps,0.1,16,adaptive_k_v2_snr,0.40863636363636363,2200
fgsm,eps,0.1,16,adaptive_k,0.41545454545454547,2200
fgsm,eps,0.1,16,spectral_gated,0.41818181818181815,2200
fgsm,eps,0.1,16,kalman,0.4122727272727273,2200
fgsm,eps,0.1,16,wiener,0.41545454545454547,2200
fgsm,eps,0.1,16,savitzky_golay,0.405,2200
fgsm,eps,0.1,16,gaussian,0.4122727272727273,2200
fgsm,eps,0.1,16,fir,0.3972727272727273,2200
fgsm,eps,0.1,16,rand_smooth,0.2545454545454545,2200
fgsm,eps,0.1,18,no_defense,0.415,2200
fgsm,eps,0.1,18,adaptive_k_v2_snr,0.41,2200
fgsm,eps,0.1,18,adaptive_k,0.4118181818181818,2200
fgsm,eps,0.1,18,spectral_gated,0.41363636363636364,2200
fgsm,eps,0.1,18,kalman,0.40636363636363637,2200
fgsm,eps,0.1,18,wiener,0.40636363636363637,2200
fgsm,eps,0.1,18,savitzky_golay,0.39045454545454544,2200
fgsm,eps,0.1,18,gaussian,0.4127272727272727,2200
fgsm,eps,0.1,18,fir,0.39090909090909093,2200
fgsm,eps,0.1,18,rand_smooth,0.25045454545454543,2200
pgd,eps,0.1,0,no_defense,0.0013636363636363637,2200
pgd,eps,0.1,0,adaptive_k_v2_snr,0.015,2200
pgd,eps,0.1,0,adaptive_k,0.0027272727272727275,2200
pgd,eps,0.1,0,spectral_gated,0.007727272727272728,2200
pgd,eps,0.1,0,kalman,0.009545454545454546,2200
pgd,eps,0.1,0,wiener,0.01681818181818182,2200
pgd,eps,0.1,0,savitzky_golay,0.010454545454545454,2200
pgd,eps,0.1,0,gaussian,0.005,2200
pgd,eps,0.1,0,fir,0.04454545454545455,2200
pgd,eps,0.1,0,rand_smooth,0.21681818181818183,2200
pgd,eps,0.1,2,no_defense,0.014090909090909091,2200
pgd,eps,0.1,2,adaptive_k_v2_snr,0.041363636363636366,2200
pgd,eps,0.1,2,adaptive_k,0.02090909090909091,2200
pgd,eps,0.1,2,spectral_gated,0.03,2200
pgd,eps,0.1,2,kalman,0.04045454545454545,2200
pgd,eps,0.1,2,wiener,0.04045454545454545,2200
pgd,eps,0.1,2,savitzky_golay,0.04727272727272727,2200
pgd,eps,0.1,2,gaussian,0.03954545454545454,2200
pgd,eps,0.1,2,fir,0.045909090909090906,2200
pgd,eps,0.1,2,rand_smooth,0.25727272727272726,2200
pgd,eps,0.1,4,no_defense,0.028636363636363637,2200
pgd,eps,0.1,4,adaptive_k_v2_snr,0.07818181818181819,2200
pgd,eps,0.1,4,adaptive_k,0.056363636363636366,2200
pgd,eps,0.1,4,spectral_gated,0.046363636363636364,2200
pgd,eps,0.1,4,kalman,0.05409090909090909,2200
pgd,eps,0.1,4,wiener,0.05590909090909091,2200
pgd,eps,0.1,4,savitzky_golay,0.07090909090909091,2200
pgd,eps,0.1,4,gaussian,0.055,2200
pgd,eps,0.1,4,fir,0.06681818181818182,2200
pgd,eps,0.1,4,rand_smooth,0.23454545454545456,2200
pgd,eps,0.1,6,no_defense,0.045454545454545456,2200
pgd,eps,0.1,6,adaptive_k_v2_snr,0.10045454545454545,2200
pgd,eps,0.1,6,adaptive_k,0.08545454545454545,2200
pgd,eps,0.1,6,spectral_gated,0.057727272727272724,2200
pgd,eps,0.1,6,kalman,0.06545454545454546,2200
pgd,eps,0.1,6,wiener,0.07,2200
pgd,eps,0.1,6,savitzky_golay,0.08272727272727273,2200
pgd,eps,0.1,6,gaussian,0.06772727272727273,2200
pgd,eps,0.1,6,fir,0.11545454545454545,2200
pgd,eps,0.1,6,rand_smooth,0.2545454545454545,2200
pgd,eps,0.1,8,no_defense,0.046363636363636364,2200
pgd,eps,0.1,8,adaptive_k_v2_snr,0.11818181818181818,2200
pgd,eps,0.1,8,adaptive_k,0.10727272727272727,2200
pgd,eps,0.1,8,spectral_gated,0.05863636363636364,2200
pgd,eps,0.1,8,kalman,0.08181818181818182,2200
pgd,eps,0.1,8,wiener,0.06636363636363636,2200
pgd,eps,0.1,8,savitzky_golay,0.08454545454545455,2200
pgd,eps,0.1,8,gaussian,0.0659090909090909,2200
pgd,eps,0.1,8,fir,0.07181818181818182,2200
pgd,eps,0.1,8,rand_smooth,0.24136363636363636,2200
pgd,eps,0.1,10,no_defense,0.057272727272727274,2200
pgd,eps,0.1,10,adaptive_k_v2_snr,0.14681818181818182,2200
pgd,eps,0.1,10,adaptive_k,0.12954545454545455,2200
pgd,eps,0.1,10,spectral_gated,0.07,2200
pgd,eps,0.1,10,kalman,0.06272727272727273,2200
pgd,eps,0.1,10,wiener,0.08545454545454545,2200
pgd,eps,0.1,10,savitzky_golay,0.10363636363636364,2200
pgd,eps,0.1,10,gaussian,0.065,2200
pgd,eps,0.1,10,fir,0.12727272727272726,2200
pgd,eps,0.1,10,rand_smooth,0.2559090909090909,2200
pgd,eps,0.1,12,no_defense,0.06318181818181819,2200
pgd,eps,0.1,12,adaptive_k_v2_snr,0.15045454545454545,2200
pgd,eps,0.1,12,adaptive_k,0.1390909090909091,2200
pgd,eps,0.1,12,spectral_gated,0.07772727272727273,2200
pgd,eps,0.1,12,kalman,0.085,2200
pgd,eps,0.1,12,wiener,0.08681818181818182,2200
pgd,eps,0.1,12,savitzky_golay,0.10727272727272727,2200
pgd,eps,0.1,12,gaussian,0.07181818181818182,2200
pgd,eps,0.1,12,fir,0.13636363636363635,2200
pgd,eps,0.1,12,rand_smooth,0.2686363636363636,2200
pgd,eps,0.1,14,no_defense,0.065,2200
pgd,eps,0.1,14,adaptive_k_v2_snr,0.15227272727272728,2200
pgd,eps,0.1,14,adaptive_k,0.13818181818181818,2200
pgd,eps,0.1,14,spectral_gated,0.07772727272727273,2200
pgd,eps,0.1,14,kalman,0.08954545454545454,2200
pgd,eps,0.1,14,wiener,0.08954545454545454,2200
pgd,eps,0.1,14,savitzky_golay,0.11227272727272727,2200
pgd,eps,0.1,14,gaussian,0.06909090909090909,2200
pgd,eps,0.1,14,fir,0.09909090909090909,2200
pgd,eps,0.1,14,rand_smooth,0.25272727272727274,2200
pgd,eps,0.1,16,no_defense,0.07272727272727272,2200
pgd,eps,0.1,16,adaptive_k_v2_snr,0.15818181818181817,2200
pgd,eps,0.1,16,adaptive_k,0.14363636363636365,2200
pgd,eps,0.1,16,spectral_gated,0.08227272727272728,2200
pgd,eps,0.1,16,kalman,0.07863636363636364,2200
pgd,eps,0.1,16,wiener,0.10590909090909091,2200
pgd,eps,0.1,16,savitzky_golay,0.12954545454545455,2200
pgd,eps,0.1,16,gaussian,0.08136363636363636,2200
pgd,eps,0.1,16,fir,0.15136363636363637,2200
pgd,eps,0.1,16,rand_smooth,0.25363636363636366,2200
pgd,eps,0.1,18,no_defense,0.07636363636363637,2200
pgd,eps,0.1,18,adaptive_k_v2_snr,0.15772727272727272,2200
pgd,eps,0.1,18,adaptive_k,0.14136363636363636,2200
pgd,eps,0.1,18,spectral_gated,0.09227272727272727,2200
pgd,eps,0.1,18,kalman,0.10590909090909091,2200
pgd,eps,0.1,18,wiener,0.1190909090909091,2200
pgd,eps,0.1,18,savitzky_golay,0.1368181818181818,2200
pgd,eps,0.1,18,gaussian,0.085,2200
pgd,eps,0.1,18,fir,0.165,2200
pgd,eps,0.1,18,rand_smooth,0.24863636363636363,2200
fgsm,eps,0.15,0,no_defense,0.17727272727272728,2200
fgsm,eps,0.15,0,adaptive_k_v2_snr,0.18681818181818183,2200
fgsm,eps,0.15,0,adaptive_k,0.17772727272727273,2200
fgsm,eps,0.15,0,spectral_gated,0.18954545454545454,2200
fgsm,eps,0.15,0,kalman,0.20227272727272727,2200
fgsm,eps,0.15,0,wiener,0.2340909090909091,2200
fgsm,eps,0.15,0,savitzky_golay,0.22272727272727272,2200
fgsm,eps,0.15,0,gaussian,0.1990909090909091,2200
fgsm,eps,0.15,0,fir,0.22363636363636363,2200
fgsm,eps,0.15,0,rand_smooth,0.18363636363636363,2200
fgsm,eps,0.15,2,no_defense,0.2390909090909091,2200
fgsm,eps,0.15,2,adaptive_k_v2_snr,0.24863636363636363,2200
fgsm,eps,0.15,2,adaptive_k,0.24045454545454545,2200
fgsm,eps,0.15,2,spectral_gated,0.24545454545454545,2200
fgsm,eps,0.15,2,kalman,0.2531818181818182,2200
fgsm,eps,0.15,2,wiener,0.26590909090909093,2200
fgsm,eps,0.15,2,savitzky_golay,0.2590909090909091,2200
fgsm,eps,0.15,2,gaussian,0.25727272727272726,2200
fgsm,eps,0.15,2,fir,0.26272727272727275,2200
fgsm,eps,0.15,2,rand_smooth,0.2177272727272727,2200
fgsm,eps,0.15,4,no_defense,0.2640909090909091,2200
fgsm,eps,0.15,4,adaptive_k_v2_snr,0.2872727272727273,2200
fgsm,eps,0.15,4,adaptive_k,0.2768181818181818,2200
fgsm,eps,0.15,4,spectral_gated,0.26636363636363636,2200
fgsm,eps,0.15,4,kalman,0.2768181818181818,2200
fgsm,eps,0.15,4,wiener,0.29318181818181815,2200
fgsm,eps,0.15,4,savitzky_golay,0.28,2200
fgsm,eps,0.15,4,gaussian,0.28545454545454546,2200
fgsm,eps,0.15,4,fir,0.2727272727272727,2200
fgsm,eps,0.15,4,rand_smooth,0.21363636363636362,2200
fgsm,eps,0.15,6,no_defense,0.31681818181818183,2200
fgsm,eps,0.15,6,adaptive_k_v2_snr,0.3104545454545454,2200
fgsm,eps,0.15,6,adaptive_k,0.32045454545454544,2200
fgsm,eps,0.15,6,spectral_gated,0.30454545454545456,2200
fgsm,eps,0.15,6,kalman,0.31,2200
fgsm,eps,0.15,6,wiener,0.3195454545454545,2200
fgsm,eps,0.15,6,savitzky_golay,0.2918181818181818,2200
fgsm,eps,0.15,6,gaussian,0.30954545454545457,2200
fgsm,eps,0.15,6,fir,0.29545454545454547,2200
fgsm,eps,0.15,6,rand_smooth,0.2309090909090909,2200
fgsm,eps,0.15,8,no_defense,0.31681818181818183,2200
fgsm,eps,0.15,8,adaptive_k_v2_snr,0.3118181818181818,2200
fgsm,eps,0.15,8,adaptive_k,0.3377272727272727,2200
fgsm,eps,0.15,8,spectral_gated,0.3059090909090909,2200
fgsm,eps,0.15,8,kalman,0.30318181818181816,2200
fgsm,eps,0.15,8,wiener,0.3109090909090909,2200
fgsm,eps,0.15,8,savitzky_golay,0.2972727272727273,2200
fgsm,eps,0.15,8,gaussian,0.2972727272727273,2200
fgsm,eps,0.15,8,fir,0.28954545454545455,2200
fgsm,eps,0.15,8,rand_smooth,0.215,2200
fgsm,eps,0.15,10,no_defense,0.3390909090909091,2200
fgsm,eps,0.15,10,adaptive_k_v2_snr,0.3563636363636364,2200
fgsm,eps,0.15,10,adaptive_k,0.35909090909090907,2200
fgsm,eps,0.15,10,spectral_gated,0.3390909090909091,2200
fgsm,eps,0.15,10,kalman,0.34136363636363637,2200
fgsm,eps,0.15,10,wiener,0.3477272727272727,2200
fgsm,eps,0.15,10,savitzky_golay,0.3277272727272727,2200
fgsm,eps,0.15,10,gaussian,0.34363636363636363,2200
fgsm,eps,0.15,10,fir,0.3013636363636364,2200
fgsm,eps,0.15,10,rand_smooth,0.235,2200
fgsm,eps,0.15,12,no_defense,0.34136363636363637,2200
fgsm,eps,0.15,12,adaptive_k_v2_snr,0.34545454545454546,2200
fgsm,eps,0.15,12,adaptive_k,0.3613636363636364,2200
fgsm,eps,0.15,12,spectral_gated,0.33,2200
fgsm,eps,0.15,12,kalman,0.3245454545454545,2200
fgsm,eps,0.15,12,wiener,0.3331818181818182,2200
fgsm,eps,0.15,12,savitzky_golay,0.315,2200
fgsm,eps,0.15,12,gaussian,0.3327272727272727,2200
fgsm,eps,0.15,12,fir,0.3209090909090909,2200
fgsm,eps,0.15,12,rand_smooth,0.23863636363636365,2200
fgsm,eps,0.15,14,no_defense,0.36818181818181817,2200
fgsm,eps,0.15,14,adaptive_k_v2_snr,0.3577272727272727,2200
fgsm,eps,0.15,14,adaptive_k,0.3704545454545455,2200
fgsm,eps,0.15,14,spectral_gated,0.35954545454545456,2200
fgsm,eps,0.15,14,kalman,0.3577272727272727,2200
fgsm,eps,0.15,14,wiener,0.36363636363636365,2200
fgsm,eps,0.15,14,savitzky_golay,0.35,2200
fgsm,eps,0.15,14,gaussian,0.3654545454545455,2200
fgsm,eps,0.15,14,fir,0.345,2200
fgsm,eps,0.15,14,rand_smooth,0.2390909090909091,2200
fgsm,eps,0.15,16,no_defense,0.365,2200
fgsm,eps,0.15,16,adaptive_k_v2_snr,0.3577272727272727,2200
fgsm,eps,0.15,16,adaptive_k,0.3609090909090909,2200
fgsm,eps,0.15,16,spectral_gated,0.36954545454545457,2200
fgsm,eps,0.15,16,kalman,0.3618181818181818,2200
fgsm,eps,0.15,16,wiener,0.365,2200
fgsm,eps,0.15,16,savitzky_golay,0.3518181818181818,2200
fgsm,eps,0.15,16,gaussian,0.36272727272727273,2200
fgsm,eps,0.15,16,fir,0.3463636363636364,2200
fgsm,eps,0.15,16,rand_smooth,0.2340909090909091,2200
