param_value,no_defense,adaptive_k_v2_snr,adaptive_k,spectral_gated,kalman,wiener,savitzky_golay,gaussian,fir,rand_smooth
0.01,0.7322272727272727,0.7607272727272727,0.7527272727272727,0.7488636363636364,0.7430454545454546,0.7083181818181818,0.7215454545454546,0.7405,0.7052272727272727,0.2540454545454545
0.03,0.43354545454545457,0.5203181818181818,0.5012272727272727,0.4691818181818182,0.4884090909090909,0.4737272727272727,0.4894090909090909,0.4597727272727273,0.5023636363636363,0.2516818181818182
0.05,0.213,0.32031818181818184,0.29154545454545455,0.2436818181818182,0.27636363636363637,0.27536363636363637,0.2983181818181818,0.24463636363636362,0.3185909090909091,0.25086363636363634
0.1,0.04704545454545454,0.11186363636363636,0.09645454545454546,0.06004545454545455,0.06731818181818182,0.07363636363636364,0.08854545454545455,0.06054545454545455,0.10236363636363636,0.2484090909090909
0.15,0.0245,0.07213636363636364,0.057772727272727274,0.033,0.03854545454545454,0.046181818181818185,0.051227272727272725,0.03486363636363636,0.06336363636363636,0.23522727272727273
0.2,0.011681818181818182,0.043272727272727275,0.03413636363636364,0.017363636363636362,0.019045454545454546,0.026818181818181817,0.03172727272727273,0.01781818181818182,0.04818181818181818,0.2225909090909091
0.25,0.006681818181818182,0.024227272727272726,0.022545454545454546,0.008181818181818182,0.008727272727272728,0.013227272727272728,0.018954545454545453,0.008681818181818181,0.04331818181818182,0.20086363636363636
0.3,0.004909090909090909,0.01972727272727273,0.019363636363636364,0.006681818181818182,0.006727272727272728,0.009545454545454546,0.02081818181818182,0.007136363636363636,0.05709090909090909,0.17945454545454545
